DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
24-05-2020 18:45,0,0,7954.045455,6925291.409,29.19390867,27.26012787,0.001265866
24-05-2020 19:00,0,0,7954.045455,6925291.409,28.8050252,26.64863687,0
24-05-2020 19:15,0,0,7954.045455,6925291.409,28.41945813,26.3571066,0
24-05-2020 19:30,0,0,7954.045455,6925291.409,28.04134036,26.15662057,0
24-05-2020 19:45,0,0,7954.045455,6925291.409,27.72182007,25.95293373,0
24-05-2020 20:00,0,0,7954.045455,6925291.409,27.46389373,26.05951547,0
24-05-2020 20:15,0,0,7954.045455,6925291.409,27.12241393,25.59638287,0
24-05-2020 20:30,0,0,7954.045455,6925291.409,26.93866167,25.4765034,0
24-05-2020 20:45,0,0,7954.045455,6925291.409,26.813499,25.44114807,0
24-05-2020 21:00,0,0,7954.045455,6925291.409,26.7214192,24.9726014,0
24-05-2020 21:15,0,0,7954.045455,6925291.409,26.061617,23.8103068,0
24-05-2020 21:30,0,0,7954.045455,6925291.409,25.32423829,23.21858671,0
24-05-2020 21:45,0,0,7954.045455,6925291.409,25.05556433,23.1519184,0
24-05-2020 22:00,0,0,7954.045455,6925291.409,24.84250287,23.14363193,0
24-05-2020 22:15,0,0,7954.045455,6925291.409,24.7625794,23.2487568,0
24-05-2020 22:30,0,0,7954.045455,6925291.409,24.6506064,23.19892173,0
24-05-2020 22:45,0,0,7954.045455,6925291.409,24.4036906,23.26634107,0
24-05-2020 23:00,0,0,7954.045455,6925291.409,24.30899047,23.1665956,0
24-05-2020 23:15,0,0,7954.045455,6925291.409,24.17554313,22.93040773,0
24-05-2020 23:30,0,0,7954.045455,6925291.409,24.16959721,22.92681036,0
24-05-2020 23:45,0,0,7319.62987,6925291.409,23.77793187,22.76066687,0
25-05-2020 00:00,0,0,236.9853896,6925291.409,23.52398087,22.53725387,0
25-05-2020 00:15,0,0,0,6925291.409,23.57631227,22.5190776,0
25-05-2020 00:30,0,0,0,6925291.409,23.79398807,22.6662274,0
25-05-2020 00:45,0,0,0,6925291.409,23.82386273,22.74333293,0
25-05-2020 01:00,0,0,0,6925291.409,23.81315727,22.72366927,0
25-05-2020 01:15,0,0,0,6925291.409,23.8431722,22.72266247,0
25-05-2020 01:30,0,0,0,6925291.409,23.7696665,22.55624171,0
25-05-2020 01:45,0,0,0,6925291.409,23.74944667,22.52036333,0
25-05-2020 02:00,0,0,0,6925291.409,23.74525333,22.56290467,0
25-05-2020 02:15,0,0,0,6925291.409,23.7231018,22.5175476,0
25-05-2020 02:30,0,0,0,6925291.409,23.66042487,22.52868047,0
25-05-2020 02:45,0,0,0,6925291.409,23.56479287,22.4498474,0
25-05-2020 03:00,0,0,0,6925291.409,23.53508313,22.328715,0
25-05-2020 03:15,0,0,0,6925291.409,23.55293973,22.28171787,0
25-05-2020 03:30,0,0,0,6925291.409,23.5656494,22.25478333,0
25-05-2020 03:45,0,0,0,6925291.409,23.53911914,22.20156636,0
25-05-2020 04:00,0,0,0,6925291.409,23.4719544,22.1696574,0
25-05-2020 04:15,0,0,0,6925291.409,23.386021,22.07391967,0
25-05-2020 04:30,0,0,0,6925291.409,23.4240112,22.17654227,0
25-05-2020 04:45,0,0,0,6925291.409,23.45262647,22.16496173,0
25-05-2020 05:00,0,0,0,6925291.409,23.35825587,21.58138833,0
25-05-2020 05:15,0,0,0,6925291.409,23.18258253,21.20090727,0
25-05-2020 05:30,0,0,0,6635010,23.065572,20.99004933,0
25-05-2020 06:00,0,0,0,6973862.7,22.90438138,21.01892315,0.01427183
25-05-2020 06:15,9018.892857,872.1392857,2.983766234,6925294.393,23.01654486,21.45331457,0.033140704
25-05-2020 06:30,15892.07143,1540.544643,16.41801948,6925307.827,23.31243287,22.07806387,0.050611544
25-05-2020 06:45,25885.64286,2517.5375,39.14448052,6925330.554,23.51573693,22.768512,0.083218589
25-05-2020 07:00,37963.89286,3717.301786,73.82305195,6925365.232,23.78894047,23.57560827,0.148654634
25-05-2020 07:15,53687.17857,5265.192857,124.713474,6925416.123,24.0009094,25.62175893,0.203633949
25-05-2020 07:30,60435,5931.2,189.8571429,6925481.266,24.3116068,28.33232007,0.202892965
25-05-2020 07:45,79574.125,7812.4,264.4261364,6925555.835,24.44554647,30.010496,0.281274971
25-05-2020 08:00,76654.42857,7521.6,356.4025974,6925647.812,24.68875133,31.77211313,0.242093163
25-05-2020 08:15,129853.625,12724.5,468.6761364,6925760.108,24.93150013,34.9920044,0.444573009
25-05-2020 08:30,146843.2857,14383.3,622.1883117,6925913.597,25.73379057,40.25765564,0.504731108
25-05-2020 08:45,163322.875,15990.9875,795.6363636,6926087.045,26.3876404,43.30431733,0.557017175
25-05-2020 09:00,181662,17778.84286,988.1038961,6926279.513,26.97056067,45.55024,0.618225763
25-05-2020 09:15,196268.875,19201.7375,1198.977273,6926490.386,27.71488233,48.363682,0.670448718
25-05-2020 09:30,209238.1429,20464.18571,1424.74026,6926716.149,28.17348427,49.310594,0.714761605
25-05-2020 09:45,222074.8571,21712.88571,1661.910714,6926953.32,28.5507568,51.14308473,0.763036357
25-05-2020 10:00,230920.0536,22572.04286,1914.956169,6927206.365,28.6851826,52.74471267,0.802427213
25-05-2020 10:15,230873.2143,22560.17143,2168.79789,6927460.207,29.21775093,53.5014138,0.834156639
25-05-2020 10:30,245928.6607,24013.6875,2432.489448,6927723.899,29.56794647,55.37232273,0.862766473
25-05-2020 10:45,255876.8572,24964.31786,2709.681006,6928001.09,29.84079429,58.03428871,0.891731504
25-05-2020 11:00,261314.6786,25487.84821,2998.071429,6928289.481,30.38230993,59.35841487,0.913182093
25-05-2020 11:15,265383.4643,25881.60536,3288.356331,6928579.765,30.98658047,60.1309834,0.928844529
25-05-2020 11:30,270079.5714,26336.675,3586.654221,6928878.063,31.03626907,60.58494867,0.947984686
25-05-2020 11:45,274643.1607,26779.52322,3886.827922,6929178.237,31.56218267,58.13640527,0.958795863
25-05-2020 12:00,274985.4464,26812.625,4193.663149,6929485.072,31.59730213,58.96815807,0.965225899
25-05-2020 12:15,277025.8571,27011.31429,4498.467532,6929789.877,32.02379753,58.25814227,0.970586436
25-05-2020 12:30,276426.625,26952.95,4805.517045,6930096.926,32.30198567,58.66611747,0.966616829
25-05-2020 12:45,273847,26702.37143,5111.298701,6930402.708,32.3679245,60.75254,0.960006299
25-05-2020 13:00,270429,26370.9375,5414.607955,6930706.017,32.78869213,60.10255927,0.945328505
25-05-2020 13:15,262416.7381,25592.46667,5713.838745,6931005.248,33.25482186,60.86849729,0.913050096
25-05-2020 13:30,250835.0714,24488.32857,5997.155844,6931288.565,33.4319154,60.25882147,0.865835723
25-05-2020 13:45,255962.4107,24972.65357,6277.974838,6931569.384,33.4819584,59.38402527,0.879347218
25-05-2020 14:00,250431.5179,24446.06607,6556.892857,6931848.302,33.32365333,58.80879913,0.860723365
25-05-2020 14:15,231765.1071,22654.54286,6826.67776,6932118.087,33.5405356,59.1779296,0.799901935
25-05-2020 14:30,222678.0893,21769.67321,7080.495942,6932371.905,33.7554728,56.66007293,0.743142924
25-05-2020 14:45,206287.8214,20173.34643,7314.76461,6932606.174,34.09684771,54.98997743,0.760303092
25-05-2020 15:00,222198.2857,21724.95893,7550.246753,6932841.656,34.38259667,57.54735093,0.754912153
25-05-2020 15:15,195367.8929,19113.16964,7785.683442,6933077.093,34.23293673,54.87144167,0.677356737
25-05-2020 15:30,173667.8036,16997.91607,7983.806818,6933275.248,34.278066,49.94577213,0.504949281
25-05-2020 15:45,187186.9107,18316.87321,8192.394481,6933483.804,34.62947793,50.88533153,0.629445343
25-05-2020 16:00,168689.5714,16513.48571,8392.993506,6933684.403,34.7056704,51.99498913,0.551405086
25-05-2020 16:15,95108.875,9337.3,8533.875,6933825.284,34.31009747,46.1497108,0.306095652
25-05-2020 16:30,43466.42857,4258.771429,8615.785714,6933907.195,33.7051188,39.0915042,0.133736274
25-05-2020 16:45,29196,2840.975,8653.357955,6933944.767,32.85124421,34.75786921,0.087811558
25-05-2020 17:00,24905.14286,2421.214286,8683.188312,6933974.597,32.63336773,33.21449167,0.075544088
25-05-2020 17:15,21416.5,2080.525,8709.403409,6934000.813,32.45497007,32.52092453,0.067454052
25-05-2020 17:30,15363.85714,1488.671429,8729.961039,6934021.37,32.2224836,31.91202193,0.050618351
25-05-2020 17:45,10723.55357,1037.155357,8743.443994,6934034.853,30.90656127,30.83225113,0.036754939
25-05-2020 18:00,9479.553572,916.4482143,8755.238636,6934046.648,29.40557853,28.88499353,0.032407943
25-05-2020 18:15,4963.535714,479.2303571,8763.210227,6934054.619,28.77471533,27.36364733,0.016571363
25-05-2020 18:30,745.9642857,71.96428572,8766.325487,6934057.735,27.8907064,26.16618667,0.003801943
25-05-2020 18:45,0,0,8766.454545,6934057.864,27.1471252,25.1309936,4.99E-05
25-05-2020 19:00,0,0,8766.454545,6934057.864,26.84466329,24.81299036,0
25-05-2020 19:15,0,0,8766.454545,6934057.864,26.80380247,24.55861207,0
25-05-2020 19:30,0,0,8766.454545,6934057.864,26.5296794,23.8296754,0
25-05-2020 19:45,0,0,8766.454545,6934057.864,26.13919673,23.17435507,0
25-05-2020 20:00,0,0,8766.454545,6934057.864,25.98317053,22.6132344,0
25-05-2020 20:15,0,0,8766.454545,6934057.864,25.92591347,22.99613853,0
25-05-2020 20:30,0,0,8766.454545,6934057.864,26.3512246,24.13337607,0
25-05-2020 20:45,0,0,8766.454545,6934057.864,26.67003993,25.02776693,0
25-05-2020 21:00,0,0,8766.454545,6934057.864,26.74988007,25.32339464,0
25-05-2020 21:15,0,0,8766.454545,6934057.864,26.74337147,25.45649007,0
25-05-2020 21:30,0,0,8766.454545,6934057.864,25.05998927,25.02782793,0
25-05-2020 21:45,0,0,8766.454545,6934057.864,23.2322306,23.09873853,0
25-05-2020 22:00,0,0,8766.454545,6934057.864,22.50070593,21.93613867,0
25-05-2020 22:15,0,0,8766.454545,6934057.864,22.44423013,21.5962768,0
25-05-2020 22:30,0,0,8766.454545,6934057.864,22.48285327,21.49008393,0
25-05-2020 22:45,0,0,8766.454545,6934057.864,22.54673253,21.02742533,0
25-05-2020 23:00,0,0,8766.454545,6934057.864,22.53863333,20.3957946,0
25-05-2020 23:15,0,0,8766.454545,6934057.864,22.499492,20.06586143,0
25-05-2020 23:30,0,0,8766.454545,6934057.864,22.4707174,19.81819447,0
25-05-2020 23:45,0,0,8079.590909,6934057.864,22.384967,19.7203308,0
26-05-2020 00:00,0,0,279.5430195,6934057.864,22.32996413,19.76913853,0
26-05-2020 00:15,0,0,0,6934057.864,22.26612553,19.9242026,0
26-05-2020 00:30,0,0,0,6934057.864,22.27712807,19.96756607,0
26-05-2020 00:45,0,0,0,6934057.864,22.1519064,19.94849033,0
26-05-2020 01:00,0,0,0,6934057.864,22.209784,19.79560767,0
26-05-2020 01:15,0,0,0,6934057.864,22.26695967,19.68824047,0
26-05-2020 01:30,0,0,0,6934057.864,22.238922,19.58762457,0
26-05-2020 01:45,0,0,0,6934057.864,22.17399293,19.64816287,0
26-05-2020 02:00,0,0,0,6934057.864,22.08363447,19.61325487,0
26-05-2020 02:15,0,0,0,6934057.864,21.98052973,19.47120353,0
26-05-2020 02:30,0,0,0,6934057.864,21.73555907,19.13982333,0
26-05-2020 02:45,0,0,0,6934057.864,21.402293,18.911025,0
26-05-2020 03:00,0,0,0,6934057.864,21.34014087,18.89304193,0
26-05-2020 03:15,0,0,0,6934057.864,21.35784927,19.0029684,0
26-05-2020 03:30,0,0,0,6934057.864,21.37924393,19.24936927,0
26-05-2020 03:45,0,0,0,6934057.864,21.381364,19.32304473,0
26-05-2020 04:00,0,0,0,6934057.864,21.25942564,19.0175715,0
26-05-2020 04:15,0,0,0,6934057.864,21.06681733,18.7768678,0
26-05-2020 04:30,0,0,0,6934057.864,21.37434887,18.97238173,0
26-05-2020 04:45,0,0,0,6934057.864,21.55023393,19.259316,0
26-05-2020 05:00,0,0,0,6934057.864,21.64061293,19.09366447,0
26-05-2020 05:15,0,0,0,6934057.864,21.89979453,19.31231487,0
26-05-2020 05:30,0,0,0,6934057.864,22.3387368,19.757601,0
26-05-2020 05:45,0,0,0,6934057.864,22.401477,19.99467973,0.000825436
26-05-2020 06:00,2755.767857,265.9214286,0.923701299,6934058.787,22.49571679,20.22972107,0.010563489
26-05-2020 06:15,8637.285715,835.0339286,7.00974026,6934064.873,22.62713007,20.66840413,0.028758912
26-05-2020 06:30,16522.67857,1602.121429,20.33847403,6934078.202,22.84106447,21.28203347,0.05068186
26-05-2020 06:45,26664.30357,2594.257143,43.75081169,6934101.614,23.17152307,22.29486493,0.084808915
26-05-2020 07:00,40151.76786,3933.2875,80.33603896,6934138.2,23.54695427,23.86682333,0.158288559
26-05-2020 07:15,56277.46429,5519.751786,133.7816558,6934191.645,23.94607947,26.17003387,0.21528912
26-05-2020 07:30,73354.76786,7208.551786,205.4480519,6934263.312,24.41617833,29.170227,0.271746877
26-05-2020 07:45,92124.33929,9048.305357,298.2061688,6934356.07,24.91252433,32.15568047,0.330588588
26-05-2020 08:00,111467.1786,10928.51071,411.4650974,6934469.329,25.35419907,35.4985922,0.395762367
26-05-2020 08:15,129811.5179,12720.34643,546.0154221,6934603.879,26.09695007,39.08639957,0.451373351
26-05-2020 08:30,147847.25,14481.43393,699.8530844,6934757.717,26.6344054,41.77922547,0.50800591
26-05-2020 08:45,164710.4464,16126.43393,873.6095779,6934931.473,26.99952593,43.4644392,0.56084592
26-05-2020 09:00,180598.875,17675.46429,1064.589286,6935122.453,27.20573713,45.21238613,0.615290657
26-05-2020 09:15,194569,19036.25536,1274.611201,6935332.475,27.668807,48.98255793,0.666398724
26-05-2020 09:30,208863.9107,20427.78214,1497.850649,6935555.714,27.95082393,51.05456967,0.720145867
26-05-2020 09:45,215653.9821,21086.93393,1738.226461,6935796.09,28.3790078,53.2701114,0.766008027
26-05-2020 10:00,234480.4286,22916.07143,1983.681818,6936041.545,28.9688944,54.07523427,0.815546264
26-05-2020 10:15,216227.1071,21116.775,2234.518669,6936292.382,29.61952421,55.34798971,0.719329505
26-05-2020 10:30,259007.6429,25270.44822,2494.813312,6936552.677,29.5801188,57.320168,0.984109057
26-05-2020 10:45,246529.25,24059.12857,2781.210227,6936839.074,29.96776533,59.42428573,0.852110657
26-05-2020 11:00,268067.8036,26148.81786,3054.215097,6937112.079,30.10053313,56.94452307,0.988618099
26-05-2020 11:15,170245.3036,16646.94821,3305.753247,6937363.617,30.31374713,55.35706793,0.580431214
26-05-2020 11:30,241034.9107,23523.77679,3540.645292,6937598.509,30.50551153,57.03130307,0.838770058
26-05-2020 11:45,215185.4643,21017.34464,3785.131493,6937842.995,30.71699633,52.6329488,0.705263953
26-05-2020 12:00,231785.2321,22622.5125,4025.599838,6938083.464,30.90061507,53.412794,0.688090579
26-05-2020 12:15,278563.4643,27163.68571,4321.413961,6938379.278,31.35813793,59.133262,1.054155981
26-05-2020 12:30,172118.1429,16822.97857,4547.655844,6938605.519,31.57839347,54.04231973,0.544855549
26-05-2020 12:45,268710.5893,26211.30893,4807.887175,6938865.751,32.03025313,59.7176536,1.008637932
26-05-2020 13:00,180054.4821,17596.39643,5080.81737,6939138.681,32.626951,60.1761166,0.682372855
26-05-2020 13:15,189248.4821,18488.08214,5237.780032,6939295.644,32.068638,50.04413893,0.591846789
26-05-2020 13:30,236891.4821,23122.21786,5506.806007,6939564.67,32.80097027,58.15341173,0.818109888
26-05-2020 13:45,270711.2143,26400.71786,5783.761364,6939841.625,33.18527407,61.56432687,0.956640629
26-05-2020 14:00,182414.75,17828.31071,6042.767857,6940100.631,33.488021,59.6638592,0.718815376
26-05-2020 14:15,75814.44643,7447.316071,6174.133117,6940231.997,32.70759336,48.42773879,0.24348246
26-05-2020 14:30,158090.5,15467.07143,6309.239448,6940367.103,32.27215373,44.45963127,0.445260018
26-05-2020 14:45,100082.6964,9824.166071,6450.267045,6940508.131,32.34491993,43.7751686,0.302484416
26-05-2020 15:00,99247.66071,9739.723214,6560.779221,6940618.643,32.281588,41.69365867,0.327377192
26-05-2020 15:15,93425.5,9167.598214,6667.347403,6940725.211,32.39553247,42.82737193,0.319140978
26-05-2020 15:30,177462.7857,17367.23929,6815.083604,6940872.947,32.8598512,46.55671167,0.536137697
26-05-2020 15:45,166088.5893,16260.19107,7005.879058,6941063.743,33.26259353,48.231889,0.528659957
26-05-2020 16:00,112561.125,11034.63929,7164.515422,6941222.379,33.40587707,46.34387413,0.37085346
26-05-2020 16:15,139076.3214,13625.3,7306.939123,6941364.803,33.26564864,44.92023793,0.451576416
26-05-2020 16:30,117984.0179,11565.26071,7450.781656,6941508.645,33.16755933,43.82860907,0.393078585
26-05-2020 16:45,130992.9821,12835.80714,7586.868507,6941644.732,33.05929993,42.80125093,0.425120669
26-05-2020 17:00,93045.89286,9125.328571,7722.508117,6941780.372,33.04103613,42.6021344,0.310996479
26-05-2020 17:15,22259.66071,2164.810714,7780.403409,6941838.267,32.0835266,36.0457806,0.069906493
26-05-2020 17:30,14232.5,1377.898214,7799.330357,6941857.194,31.25639433,31.67289847,0.044067813
26-05-2020 17:45,11071.91071,1070.991071,7813.378247,6941871.242,30.51948247,30.25139567,0.03526559
26-05-2020 18:00,8128.053571,785.4160714,7823.67289,6941881.537,29.59416113,29.09356687,0.026555099
26-05-2020 18:15,1854,179.1,7842.526316,6977815.421,29.09301967,28.16893313,0.024506039
26-05-2020 18:30,0,0,0,6941886.5,28.737601,27.42860421,0.012341526
26-05-2020 18:45,0,0,0,6745258.1,28.44485467,26.5186422,0.000690927
26-05-2020 19:00,0,0,0,6745258.1,28.23783153,26.15416267,0
26-05-2020 19:15,0,0,0,6745258.1,28.0495422,25.89157707,0
26-05-2020 19:30,0,0,0,6941886.5,27.28030193,25.3176128,0
26-05-2020 19:45,0,0,0,6941886.5,26.34422813,24.45626427,0
26-05-2020 20:00,0,0,0,6973772,25.80482787,23.43174233,0
26-05-2020 20:15,0,0,0,6941886.5,25.6798888,22.87546187,0
26-05-2020 20:30,0,0,0,6941886.5,26.31762287,23.06435553,0
26-05-2020 20:45,0,0,0,6941886.5,26.73703436,23.77153671,0
26-05-2020 21:00,0,0,0,6941886.5,26.739679,24.4989238,0
26-05-2020 21:15,0,0,0,6941886.5,26.86095393,25.53957727,0
26-05-2020 21:30,0,0,0,6941886.5,26.75190227,25.910893,0
26-05-2020 21:45,0,0,0,6941886.5,25.95031553,24.79129033,0
26-05-2020 22:00,0,0,0,6941886.5,25.97059127,24.29259233,0
26-05-2020 22:15,0,0,0,6941886.5,25.9664206,24.10255747,0
26-05-2020 22:30,0,0,0,6941886.5,25.97672327,23.80661227,0
26-05-2020 22:45,0,0,0,6941886.5,25.81025914,23.5601895,0
26-05-2020 23:00,0,0,0,6941886.5,25.31260167,23.81564927,0
26-05-2020 23:15,0,0,0,6941886.5,23.9593444,23.30047207,0
26-05-2020 23:30,0,0,0,6941886.5,23.6627584,22.656899,0
26-05-2020 23:45,0,0,0,6941886.5,23.45834153,22.1916648,0
27-05-2020 00:00,0,0,0,6941886.5,23.35063673,21.8250304,0
27-05-2020 00:15,0,0,0,6941886.5,23.3878704,21.7501342,0
27-05-2020 00:30,0,0,0,6941886.5,23.41160473,21.65298853,0
27-05-2020 00:45,0,0,0,6941886.5,23.43953853,21.8520548,0
27-05-2020 01:00,0,0,0,6941886.5,23.47894071,22.0078015,0
27-05-2020 01:15,0,0,0,6941886.5,23.5569438,22.1949502,0
27-05-2020 01:30,0,0,0,6941886.5,23.6097004,22.21863807,0
27-05-2020 01:45,0,0,0,6941886.5,23.59573773,22.00262447,0
27-05-2020 02:00,0,0,0,6941886.5,23.378357,21.57012353,0
27-05-2020 02:15,0,0,0,6941886.5,23.29530833,21.20904747,0
27-05-2020 02:30,0,0,0,6941886.5,23.3853394,21.54802453,0
27-05-2020 02:45,0,0,0,6941886.5,24.11521193,22.05081173,0
27-05-2020 03:00,0,0,0,6941886.5,24.20928079,22.25391936,0
27-05-2020 03:15,0,0,0,6941886.5,24.11397707,21.96325473,0
27-05-2020 03:30,0,0,0,6941886.5,24.00773507,21.68212693,0
27-05-2020 03:45,0,0,0,6941886.5,23.8672546,21.50230327,0
27-05-2020 04:00,0,0,0,6941886.5,23.61861967,21.46971233,0
27-05-2020 04:15,0,0,0,6941886.5,23.4968382,21.60178413,0
27-05-2020 04:30,0,0,0,6941886.5,23.55595913,21.48046053,0
27-05-2020 04:45,0,0,0,6941886.5,23.59987593,21.4868164,0
27-05-2020 05:00,0,0,0,6941886.5,23.59153247,21.53707273,0
27-05-2020 05:15,0,0,0,6941886.5,23.45699443,21.57733386,0
27-05-2020 05:30,0,0,0,6941886.5,23.4064474,21.70099893,0
27-05-2020 05:45,0,0,0,6941886.5,23.3181456,21.41036373,0.000840537
27-05-2020 06:00,3120.982143,301.2964286,0.409902597,6941886.91,23.216046,21.40639047,0.011790448
27-05-2020 06:15,8243.95,796.7203572,6.560714286,6941893.093,23.13891793,21.6591104,0.027574786
27-05-2020 06:30,18215.48214,1767.576786,19.99350649,6941906.551,23.3408814,22.568992,0.060635709
27-05-2020 06:45,33365.60714,3259.919643,48.42938312,6941934.929,24.0415672,23.86104327,0.111289976
27-05-2020 07:00,42938.19048,4209.030952,91.86985931,6941978.12,24.46488453,24.94425653,0.161657135
27-05-2020 07:15,43057.08928,4217.064286,136.7711039,6942023.444,24.71102907,25.49090773,0.154212341
27-05-2020 07:30,74281.73214,7297.698214,202.7897727,6942088.967,25.21572214,29.4314075,0.254299814
27-05-2020 07:45,86378.92857,8485.331429,292.2251623,6942178.598,25.71132827,33.47119533,0.302042678
27-05-2020 08:00,102644.125,10070.15357,395.3133117,6942282.19,26.1143576,35.9672974,0.342457051
27-05-2020 08:15,127223.0119,12468.25655,523.790855,6942410.291,26.739856,38.96813347,0.453155868
27-05-2020 08:30,124004.5714,12154.98393,671.5340909,6942558.728,27.1763814,40.5386984,0.448512161
27-05-2020 08:45,158182.4762,15489.05179,828.8154762,6942714.282,27.553778,41.0835084,0.560151563
27-05-2020 09:00,177142.1071,17336.9375,1010.220942,6942897.25,27.84234427,44.2842408,0.613478271
27-05-2020 09:15,182864.0893,17893.54571,1207.353571,6943094.038,28.18399247,47.58702807,0.63148828
27-05-2020 09:30,189068.6726,18493.11964,1411.678571,6943297.762,28.57059727,49.2665142,0.690779268
27-05-2020 09:45,184712.675,18059.75643,1636.493019,6943523.377,29.14159064,50.96223693,0.626492534
27-05-2020 10:00,179902.3,17598.71667,1853.049242,6943739.549,29.01158633,47.63928911,0.66640501
27-05-2020 10:15,135950.6607,13316.06964,1996.909903,6943884.527,29.15021621,46.96144336,0.455251928
27-05-2020 10:30,186942.0417,18280.27798,2181.78355,6944067.494,29.15719787,47.72198893,0.611992378
27-05-2020 10:45,161357.5,15787.47143,2356.941559,6944243.81,29.738853,47.4182232,0.563158282
27-05-2020 11:00,168393.9643,16477.12857,2558.988636,6944445.489,29.9996884,49.96857287,0.562169516
27-05-2020 11:15,248979.0953,24291.77024,2761.232684,6944647.231,30.1848064,50.714097,0.833666439
27-05-2020 11:30,268791.6667,26215.60595,3059.104978,6944945.605,31.2950174,60.84368073,0.965868116
27-05-2020 11:45,213991.25,20899.34821,3337.394481,6945223.894,31.85807493,61.51417647,0.754565452
27-05-2020 12:00,266222.5,25971.92679,3596.536526,6945483.037,31.9470338,62.420866,1.036560771
27-05-2020 12:15,173560.8214,16976.70536,3850.75487,6945737.255,32.10408907,59.94949336,0.598315773
27-05-2020 12:30,153139.9107,14987.66071,4016.838474,6945903.338,32.0959512,51.93161207,0.574868747
27-05-2020 12:45,171476.7857,16768.95,4223.435877,6946109.936,32.27157787,53.3307006,0.627404351
27-05-2020 13:00,202277.625,19769.525,4427.41802,6946313.918,32.52562053,52.57054207,0.717466171
27-05-2020 13:15,107412.8929,10534.53214,4599.289773,6946485.79,32.66443473,48.46199133,0.348882337
27-05-2020 13:30,95533.1131,9377.582738,4702.772457,6946588.916,32.20655313,42.75568833,0.299481069
27-05-2020 13:45,97894.125,9609.105357,4814.37013,6946700.87,32.32926847,42.2032632,0.305706647
27-05-2020 14:00,93571.26786,9189.553571,4919.426948,6946805.927,32.31917287,41.91299827,0.303740071
27-05-2020 14:15,90297.41072,8869.758929,5023.805195,6946910.305,32.30150967,42.75711873,0.285697924
27-05-2020 14:30,208009.125,20327.04643,5180.905844,6947067.406,32.7693424,47.22099173,0.655478769
27-05-2020 14:45,110749.4524,10848.22738,5366.955357,6947253.455,32.97901057,49.883756,0.361255756
27-05-2020 15:00,110966.9821,10883.77857,5486.930195,6947373.43,32.9282166,45.9347556,0.331233593
27-05-2020 15:15,93367.58928,9156.183929,5604.771104,6947491.271,32.6388932,43.3674172,0.27693862
27-05-2020 15:30,184323.3929,18035.25357,5746.599838,6947633.1,31.76597893,44.43528653,0.615993176
27-05-2020 15:45,137104.75,13428.07143,5946.523539,6947833.023,32.45873827,48.12828793,0.462262998
27-05-2020 16:00,141093.6607,13821.65,6090.600649,6947977.101,32.22288607,44.19463313,0.476263588
27-05-2020 16:15,113226.3393,11097.02857,6228.847403,6948115.347,32.06696147,43.23507873,0.365056365
27-05-2020 16:30,108788.0357,10665.64821,6357.159091,6948243.659,32.06028027,42.74383127,0.365578903
27-05-2020 16:45,67808.01786,6652.373214,6455.429383,6948341.929,31.46108187,39.37515073,0.222426981
27-05-2020 17:00,58180.23214,5705.991071,6523.969968,6948410.47,30.93136807,35.76723786,0.180545174
27-05-2020 17:15,39244.14286,3840.246429,6579.158279,6948465.658,30.44563607,33.62703253,0.124133393
27-05-2020 17:30,20198.98214,1961.242857,6611.492695,6948497.993,30.09595327,31.55705773,0.06327202
27-05-2020 17:45,13355.73214,1293.069643,6629.498377,6948515.998,29.84621387,30.14963987,0.042321342
27-05-2020 18:00,6594.404762,637.0404762,6639.24026,6948525.74,29.4541402,28.8870646,0.02088435
27-05-2020 18:15,1318.267857,127.1464286,6605.303572,6751863.404,28.88045447,27.78555493,0.009816946
27-05-2020 18:30,59.375,5.725,6606.7875,6751864.888,27.91963507,26.45166433,0.001955322
27-05-2020 18:45,0,0,6606.8,6751864.9,28.1855752,26.00896607,0
27-05-2020 19:00,0,0,6606.8,6751864.9,28.09154414,25.52840536,0
27-05-2020 19:15,0,0,6606.8,6751864.9,27.56178787,25.77818613,6.46E-05
27-05-2020 19:30,0,0,3003.090909,6948529.636,24.25947053,24.53489787,2.50E-05
27-05-2020 19:45,0,0,3003.090909,6948529.636,23.18479407,22.36693927,0
27-05-2020 20:00,0,0,3003.090909,6948529.636,23.05576167,21.543813,0
27-05-2020 20:15,0,0,3003.090909,6948529.636,22.88948167,21.41620693,0
27-05-2020 20:30,0,0,3003.090909,6948529.636,22.82562867,21.13024913,0
27-05-2020 20:45,0,0,3003.090909,6948529.636,22.96097607,21.15417673,0
27-05-2020 21:00,0,0,3003.090909,6948529.636,23.148819,21.30161843,0
27-05-2020 21:15,0,0,3003.090909,6948529.636,23.238674,21.1259462,0
27-05-2020 21:30,0,0,3003.090909,6948529.636,23.172168,20.79120887,0
27-05-2020 21:45,0,0,3003.090909,6948529.636,23.00936693,20.55801187,0
27-05-2020 22:00,0,0,3003.090909,6948529.636,22.93573607,20.53448693,0
27-05-2020 22:15,0,0,3003.090909,6948529.636,22.89959913,20.5220438,0
27-05-2020 22:30,0,0,3003.090909,6948529.636,22.90470173,20.86255293,0
27-05-2020 22:45,0,0,3003.090909,6948529.636,22.90138947,21.32351267,0
27-05-2020 23:00,0,0,3003.090909,6948529.636,23.19335943,22.03716821,0
27-05-2020 23:15,0,0,3003.090909,6948529.636,23.44536527,22.40249227,0
